TIME,BID,BIDDEPTH,BIDDEPTHT,NUMBIDS,OFFER,OFFERDEPTH,OFFERDEPTHT,NUMOFFERS,OPEN,HIGH,LOW,LAST,CHANGE,QTY,VALUE,HIGHBID,LOWOFFER,NUMTRADES
10:20:36,238.860000,350.000000,218057.000000,2113.000000,238.890000,1.000000,420342.000000,1937.000000,240.010000,240.400000,237.410000,238.860000,-1.440000,276.860000,210.000000
10:21:36,239.280000,39.000000,248381.000000,2156.000000,239.300000,13.000000,401885.000000,1868.000000,240.010000,240.400000,237.410000,239.290000,-1.010000,276.860000,210.000000
10:22:36,239.410000,233.000000,247496.000000,2184.000000,239.510000,6.000000,400266.000000,1886.000000,240.010000,240.400000,237.410000,239.510000,-0.790000,276.860000,210.000000
10:23:36,239.410000,529.000000,307179.000000,2218.000000,239.500000,42.000000,396849.000000,1934.000000,240.010000,240.400000,237.410000,239.500000,-0.800000,276.860000,210.000000
10:24:36,239.460000,45.000000,310516.000000,2262.000000,239.500000,2.000000,400005.000000,1950.000000,240.010000,240.400000,237.410000,239.500000,-0.800000,276.860000,210.000000
10:25:36,239.440000,84.000000,310107.000000,2265.000000,239.480000,500.000000,393799.000000,1958.000000,240.010000,240.400000,237.410000,239.440000,-0.860000,276.860000,210.000000
10:26:36,239.080000,100.000000,301375.000000,2254.000000,239.120000,7.000000,400644.000000,2019.000000,240.010000,240.400000,237.410000,239.080000,-1.220000,276.860000,210.000000
10:27:36,239.110000,26.000000,305634.000000,2300.000000,239.150000,108.000000,398069.000000,2027.000000,240.010000,240.400000,237.410000,239.150000,-1.150000,276.860000,210.000000
10:28:36,238.840000,30.000000,298845.000000,2262.000000,238.870000,160.000000,405546.000000,2088.000000,240.010000,240.400000,237.410000,238.870000,-1.430000,276.860000,210.000000
10:29:36,238.860000,102.000000,299391.000000,2303.000000,238.880000,20.000000,406719.000000,2105.000000,240.010000,240.400000,237.410000,238.860000,-1.440000,276.860000,210.000000
10:30:36,238.740000,40.000000,301618.000000,2315.000000,238.800000,175.000000,402877.000000,2113.000000,240.010000,240.400000,237.410000,238.800000,-1.500000,276.860000,210.000000
10:31:36,238.720000,47.000000,297887.000000,2311.000000,238.830000,175.000000,406402.000000,2105.000000,240.010000,240.400000,237.410000,238.690000,-1.610000,276.860000,210.000000
10:32:36,238.440000,195.000000,296371.000000,2298.000000,238.500000,1342.000000,418199.000000,2124.000000,240.010000,240.400000,237.410000,238.500000,-1.800000,276.860000,210.000000
10:33:36,238.290000,20.000000,304495.000000,2382.000000,238.300000,2996.000000,416964.000000,2122.000000,240.010000,240.400000,237.410000,238.300000,-2.000000,276.860000,210.000000
10:34:37,238.370000,31.000000,304461.000000,2394.000000,238.460000,18.000000,410487.000000,2146.000000,240.010000,240.400000,237.410000,238.460000,-1.840000,276.860000,210.000000
10:35:37,238.370000,100.000000,307462.000000,2415.000000,238.440000,10.000000,414230.000000,2155.000000,240.010000,240.400000,237.410000,238.430000,-1.870000,276.860000,210.000000
10:36:37,238.540000,404.000000,312389.000000,2481.000000,238.580000,549.000000,402707.000000,2130.000000,240.010000,240.400000,237.410000,238.580000,-1.720000,276.860000,210.000000
10:37:37,238.500000,24.000000,316865.000000,2526.000000,238.580000,10.000000,405557.000000,2154.000000,240.010000,240.400000,237.410000,238.580000,-1.720000,276.860000,210.000000
10:38:37,238.590000,158.000000,318323.000000,2558.000000,238.680000,33.000000,407669.000000,2159.000000,240.010000,240.400000,237.410000,238.680000,-1.620000,276.860000,210.000000
10:39:37,238.760000,245.000000,321239.000000,2586.000000,238.850000,270.000000,403018.000000,2169.000000,240.010000,240.400000,237.410000,238.850000,-1.450000,276.860000,210.000000
10:40:37,238.900000,329.000000,322935.000000,2630.000000,238.950000,813.000000,399803.000000,2144.000000,240.010000,240.400000,237.410000,238.950000,-1.350000,276.860000,210.000000
10:41:37,238.860000,289.000000,325072.000000,2640.000000,238.900000,558.000000,403397.000000,2188.000000,240.010000,240.400000,237.410000,238.860000,-1.440000,276.860000,210.000000
10:42:37,238.680000,329.000000,322909.000000,2659.000000,238.780000,245.000000,406001.000000,2211.000000,240.010000,240.400000,237.410000,238.780000,-1.520000,276.860000,210.000000
10:43:37,238.720000,3.000000,332089.000000,2695.000000,238.790000,975.000000,408372.000000,2212.000000,240.010000,240.400000,237.410000,238.720000,-1.580000,276.860000,210.000000
10:44:37,238.550000,15.000000,333196.000000,2712.000000,238.640000,242.000000,407661.000000,2215.000000,240.010000,240.400000,237.410000,238.550000,-1.750000,276.860000,210.000000
