TIME,BID,BIDDEPTH,BIDDEPTHT,NUMBIDS,OFFER,OFFERDEPTH,OFFERDEPTHT,NUMOFFERS,OPEN,HIGH,LOW,LAST,CHANGE,QTY,VALUE
11:02:38,5157.500000,103.000000,31566.000000,732.000000,5158.000000,605.000000,165815.000000,996.000000,5177.000000,5200.500000,5155.500000,5158.000000,-20.500000,5619.500000,4916.500000
11:03:38,5158.000000,123.000000,31713.000000,738.000000,5158.500000,386.000000,167464.000000,999.000000,5177.000000,5200.500000,5155.500000,5158.500000,-20.000000,5619.500000,4916.500000
11:04:38,5155.500000,180.000000,30036.000000,717.000000,5157.000000,255.000000,167929.000000,1003.000000,5177.000000,5200.500000,5154.000000,5157.000000,-21.500000,5619.500000,4916.500000
11:05:38,5156.000000,49.000000,30094.000000,726.000000,5157.500000,841.000000,168033.000000,1001.000000,5177.000000,5200.500000,5154.000000,5157.500000,-21.000000,5619.500000,4916.500000
11:06:38,5154.500000,22.000000,29635.000000,713.000000,5155.000000,599.000000,167785.000000,1009.000000,5177.000000,5200.500000,5154.000000,5154.500000,-24.000000,5619.500000,4916.500000
11:07:37,5139.500000,53.000000,21882.000000,576.000000,5141.000000,70.000000,167542.000000,1044.000000,5177.000000,5200.500000,5139.500000,5139.500000,-39.000000,5619.500000,4916.500000
11:08:38,5141.000000,9.000000,22695.000000,582.000000,5141.500000,70.000000,168893.000000,1066.000000,5177.000000,5200.500000,5138.500000,5140.500000,-38.000000,5619.500000,4916.500000
11:09:38,5144.000000,240.000000,24167.000000,626.000000,5145.000000,198.000000,169112.000000,1055.000000,5177.000000,5200.500000,5138.500000,5145.000000,-33.500000,5619.500000,4916.500000
11:10:38,5144.000000,71.000000,23976.000000,633.000000,5145.000000,474.000000,170289.000000,1066.000000,5177.000000,5200.500000,5138.500000,5145.000000,-33.500000,5619.500000,4916.500000
11:11:38,5142.500000,62.000000,23010.000000,619.000000,5143.500000,46.000000,169828.000000,1059.000000,5177.000000,5200.500000,5138.500000,5142.500000,-36.000000,5619.500000,4916.500000
11:12:38,5142.000000,62.000000,23177.000000,634.000000,5143.500000,121.000000,170808.000000,1075.000000,5177.000000,5200.500000,5138.500000,5141.000000,-37.500000,5619.500000,4916.500000
11:13:38,5140.500000,13.000000,22785.000000,635.000000,5142.000000,35.000000,170992.000000,1089.000000,5177.000000,5200.500000,5138.500000,5142.000000,-36.500000,5619.500000,4916.500000
11:14:38,5138.000000,75.000000,22254.000000,618.000000,5139.000000,85.000000,171509.000000,1108.000000,5177.000000,5200.500000,5138.000000,5138.000000,-40.500000,5619.500000,4916.500000
11:15:38,5140.000000,12.000000,22953.000000,639.000000,5141.500000,790.000000,170793.000000,1085.000000,5177.000000,5200.500000,5134.000000,5141.000000,-37.500000,5619.500000,4916.500000
11:16:38,5134.500000,157.000000,23579.000000,615.000000,5136.500000,73.000000,170507.000000,1101.000000,5177.000000,5200.500000,5132.500000,5136.500000,-42.000000,5619.500000,4916.500000
11:17:38,5133.000000,172.000000,24364.000000,626.000000,5135.000000,73.000000,168845.000000,1086.000000,5177.000000,5200.500000,5129.000000,5132.500000,-46.000000,5619.500000,4916.500000
11:18:39,5131.500000,231.000000,23626.000000,623.000000,5134.000000,69.000000,170504.000000,1105.000000,5177.000000,5200.500000,5129.000000,5134.000000,-44.500000,5619.500000,4916.500000
11:19:39,5132.000000,145.000000,23672.000000,640.000000,5134.000000,1.000000,170617.000000,1101.000000,5177.000000,5200.500000,5129.000000,5134.500000,-44.000000,5619.500000,4916.500000
11:20:39,5133.000000,128.000000,24767.000000,656.000000,5135.000000,620.000000,171292.000000,1095.000000,5177.000000,5200.500000,5129.000000,5133.000000,-45.500000,5619.500000,4916.500000
11:21:39,5133.000000,119.000000,25682.000000,677.000000,5134.000000,44.000000,171444.000000,1095.000000,5177.000000,5200.500000,5129.000000,5134.000000,-44.500000,5619.500000,4916.500000
11:22:39,5132.000000,116.000000,25812.000000,691.000000,5134.000000,70.000000,171480.000000,1096.000000,5177.000000,5200.500000,5129.000000,5132.000000,-46.500000,5619.500000,4916.500000
11:23:39,5130.500000,80.000000,24810.000000,676.000000,5132.500000,350.000000,169441.000000,1104.000000,5177.000000,5200.500000,5127.500000,5130.500000,-48.000000,5619.500000,4916.500000
11:24:39,5137.000000,58.000000,25925.000000,724.000000,5139.500000,193.000000,167458.000000,1080.000000,5177.000000,5200.500000,5127.500000,5137.000000,-41.500000,5619.500000,4916.500000
11:25:39,5143.000000,63.000000,26406.000000,743.000000,5144.000000,70.000000,167343.000000,1070.000000,5177.000000,5200.500000,5127.500000,5144.500000,-34.000000,5619.500000,4916.500000
11:26:39,5138.000000,156.000000,25399.000000,721.000000,5139.500000,69.000000,168939.000000,1098.000000,5177.000000,5200.500000,5127.500000,5139.500000,-39.000000,5619.500000,4916.500000
11:27:39,5136.000000,124.000000,25873.000000,739.000000,5137.500000,65.000000,169211.000000,1097.000000,5177.000000,5200.500000,5127.500000,5137.500000,-41.000000,5619.500000,4916.500000
11:28:39,5137.000000,106.000000,26509.000000,752.000000,5139.500000,368.000000,169493.000000,1095.000000,5177.000000,5200.500000,5127.500000,5137.000000,-41.500000,5619.500000,4916.500000
11:29:39,5137.500000,51.000000,26769.000000,761.000000,5139.000000,610.000000,170390.000000,1099.000000,5177.000000,5200.500000,5127.500000,5139.000000,-39.500000,5619.500000,4916.500000
11:30:39,5136.500000,172.000000,26588.000000,752.000000,5138.500000,201.000000,169598.000000,1103.000000,5177.000000,5200.500000,5127.500000,5138.500000,-40.000000,5619.500000,4916.500000
11:31:39,5136.000000,158.000000,26447.000000,749.000000,5137.000000,1.000000,170025.000000,1109.000000,5177.000000,5200.500000,5127.500000,5136.000000,-42.500000,5619.500000,4916.500000
11:32:39,5136.500000,47.000000,26303.000000,751.000000,5138.000000,449.000000,169895.000000,1107.000000,5177.000000,5200.500000,5127.500000,5136.000000,-42.500000,5619.500000,4916.500000
11:33:39,5137.000000,74.000000,26794.000000,756.000000,5139.000000,669.000000,170165.000000,1107.000000,5177.000000,5200.500000,5127.500000,5139.000000,-39.500000,5619.500000,4916.500000
11:34:40,5146.500000,229.000000,27881.000000,771.000000,5149.000000,40.000000,167246.000000,1063.000000,5177.000000,5200.500000,5127.500000,5146.500000,-32.000000,5619.500000,4916.500000
11:35:39,5144.500000,86.000000,27722.000000,779.000000,5147.000000,470.000000,167565.000000,1057.000000,5177.000000,5200.500000,5127.500000,5145.000000,-33.500000,5619.500000,4916.500000
11:36:39,5141.500000,27.000000,26886.000000,765.000000,5143.000000,270.000000,168969.000000,1075.000000,5177.000000,5200.500000,5127.500000,5144.000000,-34.500000,5619.500000,4916.500000
11:37:40,5141.000000,76.000000,26617.000000,768.000000,5143.000000,70.000000,168111.000000,1072.000000,5177.000000,5200.500000,5127.500000,5141.000000,-37.500000,5619.500000,4916.500000
11:38:40,5144.000000,124.000000,27178.000000,795.000000,5146.000000,79.000000,168602.000000,1058.000000,5177.000000,5200.500000,5127.500000,5145.000000,-33.500000,5619.500000,4916.500000
11:39:40,5151.500000,165.000000,28739.000000,817.000000,5152.500000,70.000000,166306.000000,1041.000000,5177.000000,5200.500000,5127.500000,5153.000000,-25.500000,5619.500000,4916.500000
11:40:40,5148.000000,251.000000,27909.000000,795.000000,5150.500000,52.000000,166936.000000,1060.000000,5177.000000,5200.500000,5127.500000,5150.500000,-28.000000,5619.500000,4916.500000
11:41:40,5150.000000,29.000000,28524.000000,797.000000,5152.000000,1160.000000,167442.000000,1052.000000,5177.000000,5200.500000,5127.500000,5152.000000,-26.500000,5619.500000,4916.500000
11:42:40,5153.000000,17.000000,32792.000000,821.000000,5154.500000,71.000000,167255.000000,1047.000000,5177.000000,5200.500000,5127.500000,5154.500000,-24.000000,5619.500000,4916.500000
11:43:40,5152.500000,100.000000,32924.000000,827.000000,5154.500000,69.000000,167045.000000,1051.000000,5177.000000,5200.500000,5127.500000,5154.500000,-24.000000,5619.500000,4916.500000
11:44:40,5155.000000,20.000000,33589.000000,848.000000,5156.500000,52.000000,167282.000000,1053.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
11:45:40,5157.500000,33.000000,33892.000000,857.000000,5158.000000,5.000000,166409.000000,1041.000000,5177.000000,5200.500000,5127.500000,5158.500000,-20.000000,5619.500000,4916.500000
11:46:40,5156.000000,107.000000,33109.000000,855.000000,5157.500000,466.000000,167539.000000,1057.000000,5177.000000,5200.500000,5127.500000,5157.000000,-21.500000,5619.500000,4916.500000
11:47:40,5156.500000,81.000000,33842.000000,860.000000,5157.000000,60.000000,166927.000000,1058.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
11:48:40,5156.500000,72.000000,33880.000000,869.000000,5157.000000,69.000000,167145.000000,1063.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
11:49:40,5159.000000,83.000000,33915.000000,867.000000,5160.000000,106.000000,165833.000000,1057.000000,5177.000000,5200.500000,5127.500000,5160.000000,-18.500000,5619.500000,4916.500000
11:50:40,5156.000000,20.000000,33079.000000,854.000000,5156.500000,70.000000,166576.000000,1072.000000,5177.000000,5200.500000,5127.500000,5156.000000,-22.500000,5619.500000,4916.500000
11:51:40,5158.500000,17.000000,33768.000000,874.000000,5159.500000,70.000000,165848.000000,1051.000000,5177.000000,5200.500000,5127.500000,5158.500000,-20.000000,5619.500000,4916.500000
11:52:40,5157.500000,179.000000,32815.000000,872.000000,5159.000000,44.000000,165778.000000,1055.000000,5177.000000,5200.500000,5127.500000,5159.000000,-19.500000,5619.500000,4916.500000
11:53:40,5161.500000,115.000000,34143.000000,881.000000,5163.500000,69.000000,166227.000000,1057.000000,5177.000000,5200.500000,5127.500000,5163.500000,-15.000000,5619.500000,4916.500000
11:54:40,5162.000000,50.000000,33014.000000,881.000000,5164.000000,133.000000,167752.000000,1058.000000,5177.000000,5200.500000,5127.500000,5162.000000,-16.500000,5619.500000,4916.500000
11:55:41,5159.000000,78.000000,31950.000000,867.000000,5160.000000,1.000000,168155.000000,1081.000000,5177.000000,5200.500000,5127.500000,5159.000000,-19.500000,5619.500000,4916.500000
11:56:41,5157.000000,33.000000,31993.000000,870.000000,5158.000000,70.000000,168702.000000,1083.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
11:57:41,5156.500000,213.000000,32239.000000,878.000000,5158.500000,124.000000,167985.000000,1081.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
11:58:41,5156.500000,134.000000,32077.000000,875.000000,5158.500000,70.000000,168319.000000,1090.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
11:59:41,5156.500000,27.000000,31976.000000,878.000000,5158.500000,85.000000,168372.000000,1093.000000,5177.000000,5200.500000,5127.500000,5158.500000,-20.000000,5619.500000,4916.500000
12:00:42,5159.000000,55.000000,32650.000000,896.000000,5160.500000,70.000000,168217.000000,1081.000000,5177.000000,5200.500000,5127.500000,5161.000000,-17.500000,5619.500000,4916.500000
12:01:42,5160.000000,56.000000,32512.000000,907.000000,5161.000000,226.000000,167267.000000,1079.000000,5177.000000,5200.500000,5127.500000,5159.500000,-19.000000,5619.500000,4916.500000
12:02:42,5160.000000,46.000000,32578.000000,908.000000,5161.000000,226.000000,166771.000000,1073.000000,5177.000000,5200.500000,5127.500000,5160.000000,-18.500000,5619.500000,4916.500000
12:03:42,5164.500000,33.000000,33022.000000,915.000000,5165.000000,70.000000,166236.000000,1066.000000,5177.000000,5200.500000,5127.500000,5164.500000,-14.000000,5619.500000,4916.500000
12:04:42,5167.000000,103.000000,34011.000000,915.000000,5169.500000,70.000000,168281.000000,1038.000000,5177.000000,5200.500000,5127.500000,5168.000000,-10.500000,5619.500000,4916.500000
12:05:42,5175.000000,141.000000,35436.000000,937.000000,5177.500000,788.000000,165953.000000,1013.000000,5177.000000,5200.500000,5127.500000,5177.500000,-1.000000,5619.500000,4916.500000
12:06:42,5172.500000,128.000000,33895.000000,916.000000,5174.500000,69.000000,165596.000000,1035.000000,5177.000000,5200.500000,5127.500000,5174.500000,-4.000000,5619.500000,4916.500000
12:07:42,5174.500000,92.000000,34362.000000,927.000000,5176.500000,1.000000,164596.000000,1027.000000,5177.000000,5200.500000,5127.500000,5174.000000,-4.500000,5619.500000,4916.500000
12:08:42,5172.000000,70.000000,33753.000000,915.000000,5173.500000,5.000000,166593.000000,1045.000000,5177.000000,5200.500000,5127.500000,5174.000000,-4.500000,5619.500000,4916.500000
12:09:42,5168.000000,173.000000,32982.000000,915.000000,5170.500000,120.000000,166116.000000,1056.000000,5177.000000,5200.500000,5127.500000,5168.000000,-10.500000,5619.500000,4916.500000
12:10:42,5171.000000,45.000000,33595.000000,926.000000,5172.500000,70.000000,165809.000000,1045.000000,5177.000000,5200.500000,5127.500000,5171.000000,-7.500000,5619.500000,4916.500000
12:11:42,5170.500000,125.000000,33794.000000,936.000000,5172.000000,10.000000,166076.000000,1048.000000,5177.000000,5200.500000,5127.500000,5172.500000,-6.000000,5619.500000,4916.500000
12:12:42,5170.500000,70.000000,33751.000000,935.000000,5172.000000,19.000000,165613.000000,1044.000000,5177.000000,5200.500000,5127.500000,5171.000000,-7.500000,5619.500000,4916.500000
12:13:42,5170.500000,487.000000,34189.000000,939.000000,5172.000000,100.000000,165753.000000,1049.000000,5177.000000,5200.500000,5127.500000,5170.500000,-8.000000,5619.500000,4916.500000
12:14:42,5169.500000,174.000000,33745.000000,944.000000,5171.000000,226.000000,166331.000000,1056.000000,5177.000000,5200.500000,5127.500000,5169.500000,-9.000000,5619.500000,4916.500000
12:15:42,5168.500000,123.000000,33452.000000,948.000000,5171.000000,302.000000,166546.000000,1058.000000,5177.000000,5200.500000,5127.500000,5170.500000,-8.000000,5619.500000,4916.500000
12:16:42,5168.000000,9.000000,33465.000000,947.000000,5169.000000,4.000000,167039.000000,1068.000000,5177.000000,5200.500000,5127.500000,5168.500000,-10.000000,5619.500000,4916.500000
12:17:42,5165.500000,149.000000,32752.000000,945.000000,5167.500000,70.000000,167651.000000,1079.000000,5177.000000,5200.500000,5127.500000,5165.500000,-13.000000,5619.500000,4916.500000
12:18:42,5164.500000,37.000000,32416.000000,939.000000,5165.000000,3.000000,168162.000000,1088.000000,5177.000000,5200.500000,5127.500000,5165.000000,-13.500000,5619.500000,4916.500000
12:19:43,5163.500000,111.000000,32527.000000,952.000000,5165.000000,100.000000,168045.000000,1080.000000,5177.000000,5200.500000,5127.500000,5164.500000,-14.000000,5619.500000,4916.500000
12:20:42,5163.000000,2.000000,32280.000000,951.000000,5164.000000,20.000000,168514.000000,1086.000000,5177.000000,5200.500000,5127.500000,5162.500000,-16.000000,5619.500000,4916.500000
12:21:43,5161.500000,70.000000,32007.000000,948.000000,5163.000000,9.000000,168889.000000,1090.000000,5177.000000,5200.500000,5127.500000,5163.000000,-15.500000,5619.500000,4916.500000
12:22:43,5161.500000,70.000000,32143.000000,949.000000,5163.000000,10.000000,169219.000000,1095.000000,5177.000000,5200.500000,5127.500000,5161.000000,-17.500000,5619.500000,4916.500000
12:23:43,5162.000000,216.000000,33003.000000,960.000000,5164.500000,310.000000,168666.000000,1089.000000,5177.000000,5200.500000,5127.500000,5163.000000,-15.500000,5619.500000,4916.500000
12:24:43,5162.500000,103.000000,33021.000000,967.000000,5164.500000,72.000000,168392.000000,1081.000000,5177.000000,5200.500000,5127.500000,5162.500000,-16.000000,5619.500000,4916.500000
12:25:43,5161.500000,141.000000,32955.000000,958.000000,5164.000000,100.000000,168720.000000,1091.000000,5177.000000,5200.500000,5127.500000,5162.500000,-16.000000,5619.500000,4916.500000
12:26:43,5159.000000,299.000000,32867.000000,954.000000,5161.500000,79.000000,169290.000000,1096.000000,5177.000000,5200.500000,5127.500000,5157.500000,-21.000000,5619.500000,4916.500000
12:27:43,5159.000000,50.000000,32552.000000,948.000000,5159.500000,4.000000,169996.000000,1107.000000,5177.000000,5200.500000,5127.500000,5159.500000,-19.000000,5619.500000,4916.500000
12:28:43,5160.500000,100.000000,32854.000000,959.000000,5161.500000,29.000000,169059.000000,1093.000000,5177.000000,5200.500000,5127.500000,5161.000000,-17.500000,5619.500000,4916.500000
12:29:43,5160.000000,122.000000,33063.000000,963.000000,5161.500000,70.000000,169471.000000,1103.000000,5177.000000,5200.500000,5127.500000,5161.000000,-17.500000,5619.500000,4916.500000
12:30:43,5159.000000,207.000000,32941.000000,963.000000,5160.000000,79.000000,169915.000000,1113.000000,5177.000000,5200.500000,5127.500000,5158.000000,-20.500000,5619.500000,4916.500000
12:31:43,5159.500000,67.000000,33043.000000,968.000000,5161.500000,139.000000,169833.000000,1111.000000,5177.000000,5200.500000,5127.500000,5159.500000,-19.000000,5619.500000,4916.500000
12:32:43,5157.500000,341.000000,33581.000000,965.000000,5159.500000,68.000000,170368.000000,1120.000000,5177.000000,5200.500000,5127.500000,5157.500000,-21.000000,5619.500000,4916.500000
12:33:43,5155.500000,30.000000,32142.000000,956.000000,5157.500000,315.000000,171152.000000,1125.000000,5177.000000,5200.500000,5127.500000,5155.500000,-23.000000,5619.500000,4916.500000
12:34:43,5157.000000,24.000000,32606.000000,968.000000,5158.000000,70.000000,170755.000000,1116.000000,5177.000000,5200.500000,5127.500000,5157.000000,-21.500000,5619.500000,4916.500000
12:35:44,5155.000000,173.000000,32005.000000,949.000000,5156.000000,63.000000,171316.000000,1136.000000,5177.000000,5200.500000,5127.500000,5156.000000,-22.500000,5619.500000,4916.500000
12:36:44,5154.000000,93.000000,32440.000000,949.000000,5156.000000,210.000000,171416.000000,1135.000000,5177.000000,5200.500000,5127.500000,5155.000000,-23.500000,5619.500000,4916.500000
12:37:44,5156.500000,67.000000,33314.000000,972.000000,5158.500000,199.000000,169907.000000,1112.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
12:38:44,5157.500000,70.000000,33391.000000,977.000000,5158.500000,81.000000,170305.000000,1115.000000,5177.000000,5200.500000,5127.500000,5156.500000,-22.000000,5619.500000,4916.500000
12:39:44,5156.500000,98.000000,32957.000000,965.000000,5158.000000,162.000000,170490.000000,1123.000000,5177.000000,5200.500000,5127.500000,5158.000000,-20.500000,5619.500000,4916.500000
12:40:44,5158.500000,70.000000,33196.000000,979.000000,5160.000000,36.000000,169634.000000,1111.000000,5177.000000,5200.500000,5127.500000,5160.000000,-18.500000,5619.500000,4916.500000
12:41:44,5159.500000,47.000000,33507.000000,981.000000,5161.500000,151.000000,169558.000000,1112.000000,5177.000000,5200.500000,5127.500000,5161.500000,-17.000000,5619.500000,4916.500000
12:42:44,5159.000000,54.000000,33618.000000,981.000000,5161.000000,64.000000,169533.000000,1115.000000,5177.000000,5200.500000,5127.500000,5159.000000,-19.500000,5619.500000,4916.500000
12:43:44,5160.000000,906.000000,34946.000000,992.000000,5162.000000,69.000000,169339.000000,1113.000000,5177.000000,5200.500000,5127.500000,5162.000000,-16.500000,5619.500000,4916.500000
12:44:44,5162.000000,30.000000,34913.000000,993.000000,5162.500000,56.000000,169136.000000,1113.000000,5177.000000,5200.500000,5127.500000,5162.500000,-16.000000,5619.500000,4916.500000
12:45:44,5162.500000,162.000000,35577.000000,1004.000000,5164.500000,194.000000,168491.000000,1107.000000,5177.000000,5200.500000,5127.500000,5164.000000,-14.500000,5619.500000,4916.500000
12:46:44,5162.000000,290.000000,35087.000000,994.000000,5163.500000,224.000000,168999.000000,1120.000000,5177.000000,5200.500000,5127.500000,5163.500000,-15.000000,5619.500000,4916.500000
12:47:44,5165.000000,15.000000,35085.000000,1008.000000,5166.500000,65.000000,168296.000000,1102.000000,5177.000000,5200.500000,5127.500000,5165.000000,-13.500000,5619.500000,4916.500000
